,Date,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,Rank_2018,State,2018,2017,2016,2015,city,lat,lng,population,density,ranking,Fuel_price,Holiday,Month,Year,Quarter,LOAD_FACTOR
4149,2012-03-26,PHX,23,19,14,7,3,-2,57,38,19,1017,1014,1011,16,16,16,26,7,34.0,0.00,1,,295,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,3269,0,3,2012,1,84.43
4150,2012-03-26,IAH,29,22,16,17,14,12,90,63,39,1019,1017,1015,16,16,14,19,3,,0.00,1,,159,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,3269,0,3,2012,1,84.43
4151,2012-03-26,MIA,29,24,18,18,13,11,79,56,32,1016,1014,1013,16,16,16,23,10,35.0,0.00,0,,337,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,3269,0,3,2012,1,84.43
4152,2012-03-26,MCO,29,22,14,14,12,9,93,63,33,1017,1014,1012,16,16,16,27,11,37.0,0.00,1,,356,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,3269,0,3,2012,1,84.43
4153,2012-03-26,EWR,13,8,2,7,-6,-17,86,51,16,1020,1011,1005,16,16,14,60,32,76.0,0.00,2,,304,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,3269,0,3,2012,1,84.43
4154,2012-03-26,SEA,13,9,6,6,3,-2,89,64,38,1011,1009,1007,16,16,16,27,16,35.0,T,6,,192,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,3269,0,3,2012,1,84.43
4155,2012-03-26,MSP,8,6,3,-1,-3,-5,70,55,39,1027,1022,1014,16,16,11,52,32,64.0,1.27,8,Rain,103,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,3269,0,3,2012,1,84.43
4156,2012-03-26,DTW,10,5,0,-2,-6,-11,64,49,34,1030,1026,1019,16,16,16,34,20,45.0,0.00,2,,2,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,3269,0,3,2012,1,84.43
4157,2012-03-26,PHL,13,8,2,8,-2,-15,100,60,19,1023,1012,1007,16,16,11,60,28,72.0,0.00,1,,321,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,3269,0,3,2012,1,84.43
4158,2012-03-26,BOS,10,5,0,6,-4,-16,89,58,27,1014,1007,1003,16,16,16,53,27,69.0,T,3,,314,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,3269,0,3,2012,1,84.43
4159,2012-03-26,LGA,10,5,0,6,-4,-16,89,58,27,1014,1007,1003,16,16,16,53,27,69.0,T,3,,314,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,3269,0,3,2012,1,84.43
4160,2012-03-27,ATL,25,20,14,8,7,4,57,44,31,1024,1021,1017,16,16,14,34,15,40.0,0.00,1,,92,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,3262,0,3,2012,1,84.43
4161,2012-03-27,ORD,23,14,4,10,1,-8,56,44,31,1024,1016,1008,16,16,16,47,30,64.0,0.00,6,,175,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,3262,0,3,2012,1,84.43
4162,2012-03-27,LAX,16,12,9,9,8,6,86,72,57,1020,1019,1017,16,16,16,37,13,42.0,0.00,2,,257,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,3262,0,3,2012,1,84.43
4163,2012-03-27,DFW,26,21,15,15,14,13,84,67,50,1017,1015,1014,16,16,16,39,17,47.0,0.00,5,,175,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,3262,0,3,2012,1,84.43
4164,2012-03-27,DEN,21,11,0,-5,-9,-12,45,29,12,1013,1010,1004,16,16,16,35,20,45.0,0.00,3,,96,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,3262,0,3,2012,1,84.43
4165,2012-03-27,JFK,12,6,-1,1,-17,-20,65,38,10,1026,1023,1020,16,16,16,40,23,52.0,0.00,2,,324,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,3262,0,3,2012,1,84.43
4166,2012-03-27,SFO,15,13,11,12,8,4,93,77,61,1017,1014,1012,16,14,6,52,24,69.0,15.49,8,Rain,151,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,3262,0,3,2012,1,84.43
4167,2012-03-27,CLT,18,14,9,6,-1,-5,59,45,30,1027,1024,1019,16,16,14,27,12,39.0,0.00,1,,106,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,3262,0,3,2012,1,84.43
4168,2012-03-27,LAS,24,17,9,-2,-4,-7,39,27,15,1015,1013,1009,16,16,16,27,13,35.0,0.00,5,,182,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,3262,0,3,2012,1,84.43
4169,2012-03-27,PHX,28,21,13,3,1,-2,51,33,15,1017,1013,1011,16,16,16,21,8,29.0,0.00,0,,182,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,3262,0,3,2012,1,84.43
4170,2012-03-27,IAH,28,21,16,18,15,13,90,70,41,1019,1017,1016,16,16,14,24,6,29.0,0.00,4,,157,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,3262,0,3,2012,1,84.43
4171,2012-03-27,MIA,28,24,19,18,16,14,87,67,47,1022,1019,1016,16,16,8,29,14,40.0,0.51,4,Rain,50,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,3262,0,3,2012,1,84.43
4172,2012-03-27,MCO,30,22,14,17,13,8,93,60,27,1023,1020,1017,16,16,16,32,12,39.0,0.00,0,Fog,69,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,3262,0,3,2012,1,84.43
4173,2012-03-27,EWR,12,6,-1,-10,-19,-22,26,18,9,1026,1023,1021,16,16,16,37,19,48.0,0.00,1,,310,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,3262,0,3,2012,1,84.43
4174,2012-03-27,SEA,14,11,7,7,4,1,77,62,47,1008,1004,1000,16,16,13,32,14,42.0,4.83,8,Rain,120,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,3262,0,3,2012,1,84.43
4175,2012-03-27,MSP,20,13,6,9,3,-3,71,52,32,1013,1006,1002,16,16,16,50,33,64.0,T,5,Rain,209,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,3262,0,3,2012,1,84.43
4176,2012-03-27,DTW,12,5,-2,2,-4,-12,65,53,41,1030,1024,1012,16,16,16,29,14,39.0,0.00,5,,117,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,3262,0,3,2012,1,84.43
4177,2012-03-27,PHL,12,6,0,-4,-13,-15,49,32,14,1028,1025,1023,16,16,16,35,16,47.0,0.00,1,,316,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,3262,0,3,2012,1,84.43
4178,2012-03-27,BOS,9,3,-3,-16,-19,-22,32,21,10,1022,1020,1015,16,16,16,40,24,60.0,0.00,0,,324,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,3262,0,3,2012,1,84.43
4179,2012-03-27,LGA,9,3,-3,-16,-19,-22,32,21,10,1022,1020,1015,16,16,16,40,24,60.0,0.00,0,,324,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,3262,0,3,2012,1,84.43
4180,2012-03-28,ATL,27,21,13,13,11,8,93,63,32,1023,1020,1016,16,14,3,27,11,37.0,0.00,4,,213,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,3275,0,3,2012,1,84.43
4181,2012-03-28,ORD,20,14,7,12,6,1,78,59,40,1017,1012,1008,16,16,16,40,20,53.0,0.00,1,,297,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,3275,0,3,2012,1,84.43
4182,2012-03-28,LAX,16,13,9,12,10,7,93,79,64,1020,1018,1017,16,13,0,27,12,34.0,0.00,6,Fog,257,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,3275,0,3,2012,1,84.43
4183,2012-03-28,DFW,26,22,17,18,17,14,87,76,64,1017,1015,1012,16,16,14,32,16,39.0,0.00,7,,184,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,3275,0,3,2012,1,84.43
4184,2012-03-28,DEN,24,14,4,-4,-7,-11,54,32,9,1013,1009,1005,16,16,16,32,15,42.0,0.00,4,,173,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,3275,0,3,2012,1,84.43
4185,2012-03-28,JFK,18,12,6,8,2,-5,67,54,41,1021,1009,1001,16,16,16,32,19,37.0,0.25,5,Rain-Thunderstorm,221,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,3275,0,3,2012,1,84.43
4186,2012-03-28,SFO,18,14,11,11,9,6,89,70,51,1020,1018,1015,16,16,14,26,12,32.0,T,6,Rain,203,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,3275,0,3,2012,1,84.43
4187,2012-03-28,CLT,24,17,9,14,11,2,93,71,49,1024,1019,1012,16,16,11,29,16,37.0,0.00,5,,213,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,3275,0,3,2012,1,84.43
4188,2012-03-28,LAS,25,20,15,2,-3,-7,36,26,15,1012,1010,1009,16,16,16,42,26,56.0,0.00,6,,204,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,3275,0,3,2012,1,84.43
4189,2012-03-28,PHX,30,22,14,2,-2,-8,43,26,9,1015,1012,1009,16,16,16,23,8,32.0,0.00,1,,83,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,3275,0,3,2012,1,84.43
4190,2012-03-28,IAH,27,21,16,19,17,14,96,80,50,1019,1016,1014,16,15,10,23,6,,1.52,5,Rain,145,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,3275,0,3,2012,1,84.43
4191,2012-03-28,MIA,28,25,22,16,15,13,68,57,45,1022,1020,1019,16,16,14,35,21,47.0,0.00,2,,99,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,3275,0,3,2012,1,84.43
4192,2012-03-28,MCO,29,22,16,17,15,13,97,69,40,1023,1021,1019,16,16,16,26,11,34.0,0.00,2,Fog,108,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,3275,0,3,2012,1,84.43
4193,2012-03-28,EWR,21,13,4,9,1,-12,60,44,27,1021,1008,1001,16,16,13,40,20,56.0,0.51,6,Rain-Thunderstorm,224,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,3275,0,3,2012,1,84.43
4194,2012-03-28,SEA,11,9,7,7,4,2,86,71,56,1010,1007,1001,16,16,13,42,21,56.0,1.27,7,Rain,189,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,3275,0,3,2012,1,84.43
4195,2012-03-28,MSP,12,8,4,3,1,-1,76,61,46,1019,1015,1010,16,16,16,35,15,47.0,0.00,4,,308,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,3275,0,3,2012,1,84.43
4196,2012-03-28,DTW,21,14,7,9,4,-1,67,50,33,1014,1008,1005,16,16,13,50,29,64.0,0.00,5,,251,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,3275,0,3,2012,1,84.43
4197,2012-03-28,PHL,19,13,6,11,3,-6,86,61,36,1022,1010,1002,16,16,16,34,20,40.0,T,5,,226,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,3275,0,3,2012,1,84.43
4198,2012-03-28,BOS,10,7,4,7,-2,-18,80,50,19,1021,1009,1001,16,16,16,34,13,42.0,1.52,7,Rain,199,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,3275,0,3,2012,1,84.43
4199,2012-03-28,LGA,10,7,4,7,-2,-18,80,50,19,1021,1009,1001,16,16,16,34,13,42.0,1.52,7,Rain,199,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,3275,0,3,2012,1,84.43
4200,2012-03-29,ATL,27,21,14,13,11,9,80,60,39,1017,1015,1013,16,16,16,24,11,27.0,0.00,4,,265,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,3228,0,3,2012,1,84.43
4201,2012-03-29,ORD,9,7,4,2,1,-1,85,70,54,1022,1019,1016,16,16,16,29,15,48.0,0.00,4,,48,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,3228,0,3,2012,1,84.43
4202,2012-03-29,LAX,17,14,12,12,11,10,100,84,67,1019,1017,1015,16,8,0,29,11,37.0,0.00,6,Fog,248,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,3228,0,3,2012,1,84.43
4203,2012-03-29,DFW,26,21,15,18,17,15,100,81,62,1013,1011,1009,16,14,6,26,12,32.0,0.00,5,,168,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,3228,0,3,2012,1,84.43
4204,2012-03-29,DEN,22,14,7,-1,-7,-11,41,26,11,1015,1007,1004,16,16,16,48,16,60.0,0.00,4,,206,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,3228,0,3,2012,1,84.43
4205,2012-03-29,JFK,17,12,7,8,1,-4,55,44,33,1016,1008,1002,16,16,16,48,32,58.0,0.00,6,,324,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,3228,0,3,2012,1,84.43
4206,2012-03-29,SFO,17,14,10,10,9,7,89,72,55,1021,1020,1019,16,15,13,29,10,34.0,0.00,7,,208,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,3228,0,3,2012,1,84.43
4207,2012-03-29,CLT,30,22,14,12,10,6,67,47,26,1013,1012,1010,16,16,16,24,7,35.0,0.00,2,,267,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,3228,0,3,2012,1,84.43
4208,2012-03-29,LAS,25,18,12,2,1,-1,47,33,19,1014,1012,1009,16,15,0,23,9,27.0,0.00,5,,197,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,3228,0,3,2012,1,84.43
4209,2012-03-29,PHX,30,23,16,0,-2,-7,35,22,9,1014,1011,1009,16,16,16,19,7,37.0,0.00,3,,109,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,3228,0,3,2012,1,84.43
4210,2012-03-29,IAH,24,21,19,19,19,18,94,87,74,1015,1013,1010,16,13,0,34,10,50.0,10.41,7,Fog-Rain-Thunderstorm,146,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,3228,0,3,2012,1,84.43
4211,2012-03-29,MIA,27,24,21,15,14,13,70,59,48,1019,1017,1016,16,16,16,23,13,35.0,0.00,2,,115,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,3228,0,3,2012,1,84.43
4212,2012-03-29,MCO,29,23,16,18,14,11,93,63,32,1019,1017,1015,16,16,13,19,6,26.0,0.00,4,Fog,177,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,3228,0,3,2012,1,84.43
4213,2012-03-29,EWR,17,12,7,8,1,-4,56,46,36,1017,1009,1002,16,16,16,45,28,61.0,0.00,6,,320,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,3228,0,3,2012,1,84.43
4214,2012-03-29,SEA,10,8,6,8,6,2,100,88,76,1004,1000,996,16,9,1,39,16,52.0,27.43,8,Rain,189,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,3228,0,3,2012,1,84.43
4215,2012-03-29,MSP,16,11,4,7,2,-2,86,63,40,1020,1015,1009,16,15,6,34,21,40.0,4.06,5,Rain,106,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,3228,0,3,2012,1,84.43
4216,2012-03-29,DTW,7,4,2,-1,-2,-3,70,62,53,1022,1019,1015,16,16,13,29,13,39.0,0.00,7,,348,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,3228,0,3,2012,1,84.43
4217,2012-03-29,PHL,19,12,5,11,2,-2,67,52,37,1018,1010,1003,16,16,16,42,26,58.0,0.00,4,,326,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,3228,0,3,2012,1,84.43
4218,2012-03-29,BOS,8,6,4,6,1,-4,83,66,49,1013,1006,1000,16,16,14,34,19,45.0,0.25,7,Rain,357,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,3228,0,3,2012,1,84.43
4219,2012-03-29,LGA,8,6,4,6,1,-4,83,66,49,1013,1006,1000,16,16,14,34,19,45.0,0.25,7,Rain,357,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,3228,0,3,2012,1,84.43
4220,2012-03-30,ATL,26,21,14,16,13,8,93,63,32,1016,1014,1012,16,16,8,34,11,45.0,2.03,5,Rain,214,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,3242,0,3,2012,1,84.43
4221,2012-03-30,ORD,12,8,4,7,4,2,85,76,66,1014,1009,1007,16,11,2,27,16,37.0,14.73,8,Rain-Thunderstorm,65,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,3242,0,3,2012,1,84.43
4222,2012-03-30,LAX,17,14,12,11,11,10,93,81,69,1017,1015,1014,13,8,4,23,10,29.0,0.00,7,Fog,233,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,3242,0,3,2012,1,84.43
4223,2012-03-30,DFW,28,24,19,21,19,18,93,76,58,1011,1009,1007,16,14,8,32,15,37.0,T,6,,155,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,3242,0,3,2012,1,84.43
4224,2012-03-30,DEN,24,15,6,-6,-7,-9,32,22,12,1013,1007,1004,16,16,16,40,13,48.0,0.00,4,,209,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,3242,0,3,2012,1,84.43
4225,2012-03-30,JFK,12,8,4,2,-4,-9,65,45,24,1019,1017,1015,16,16,16,32,18,37.0,1.02,4,Rain,270,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,3242,0,3,2012,1,84.43
4226,2012-03-30,SFO,18,15,12,11,10,9,83,73,63,1020,1016,1013,16,16,16,29,15,37.0,0.00,7,,169,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,3242,0,3,2012,1,84.43
4227,2012-03-30,CLT,26,19,12,16,10,2,93,65,36,1017,1013,1011,16,15,5,35,8,52.0,4.57,4,Rain,72,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,3242,0,3,2012,1,84.43
4228,2012-03-30,LAS,28,21,14,1,0,-3,39,27,15,1013,1010,1007,16,16,16,26,11,34.0,0.00,3,,186,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,3242,0,3,2012,1,84.43
4229,2012-03-30,PHX,32,24,16,2,-1,-3,34,23,11,1013,1011,1009,16,16,16,16,7,26.0,0.00,3,,106,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,3242,0,3,2012,1,84.43
4230,2012-03-30,IAH,28,23,19,21,19,17,94,81,58,1012,1011,1009,16,13,1,13,3,,0.00,7,,155,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,3242,0,3,2012,1,84.43
4231,2012-03-30,MIA,27,23,19,16,14,13,70,59,48,1019,1017,1016,16,16,16,24,10,34.0,0.00,3,,118,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,3242,0,3,2012,1,84.43
4232,2012-03-30,MCO,30,23,16,17,15,13,93,65,37,1019,1016,1015,16,16,16,23,9,29.0,0.00,4,,156,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,3242,0,3,2012,1,84.43
4233,2012-03-30,EWR,14,9,4,1,-4,-8,60,41,22,1019,1016,1014,16,16,16,29,12,39.0,2.03,5,Rain,281,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,3242,0,3,2012,1,84.43
4234,2012-03-30,SEA,9,7,5,7,5,2,96,81,65,1008,1003,998,16,16,10,42,17,60.0,5.59,7,Rain,202,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,3242,0,3,2012,1,84.43
4235,2012-03-30,MSP,10,7,4,6,4,2,92,83,74,1013,1010,1008,16,14,10,27,13,35.0,T,7,Rain,120,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,3242,0,3,2012,1,84.43
4236,2012-03-30,DTW,6,3,1,3,0,-4,100,83,65,1020,1013,1007,16,9,2,45,15,61.0,32.51,8,Rain-Thunderstorm,56,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,3242,0,3,2012,1,84.43
4237,2012-03-30,PHL,13,8,3,3,-2,-5,66,51,35,1020,1017,1012,16,16,16,26,11,29.0,0.00,3,,241,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,3242,0,3,2012,1,84.43
4238,2012-03-30,BOS,11,7,2,-3,-8,-14,59,38,16,1017,1015,1013,16,16,16,37,18,50.0,0.00,3,,313,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,3242,0,3,2012,1,84.43
4239,2012-03-30,LGA,11,7,2,-3,-8,-14,59,38,16,1017,1015,1013,16,16,16,37,18,50.0,0.00,3,,313,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,3242,0,3,2012,1,84.43
4240,2012-03-31,ATL,26,22,17,16,16,12,93,71,49,1013,1011,1009,16,12,3,16,11,27.0,6.86,7,Rain,271,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,3242,0,3,2012,1,84.43
4241,2012-03-31,ORD,10,7,4,3,2,1,85,73,61,1016,1014,1010,16,15,11,24,13,45.0,0.00,7,,76,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,3242,0,3,2012,1,84.43
4242,2012-03-31,LAX,17,14,12,13,11,7,93,79,65,1018,1016,1015,16,10,1,48,15,60.0,3.05,7,Rain,230,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,3242,0,3,2012,1,84.43
4243,2012-03-31,DFW,28,23,18,20,19,17,100,79,58,1010,1009,1007,16,13,6,24,13,29.0,0.00,3,,159,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,3242,0,3,2012,1,84.43
4244,2012-03-31,DEN,27,17,6,-3,-6,-7,34,23,11,1009,1004,997,16,16,16,39,20,52.0,0.00,5,,181,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,3242,0,3,2012,1,84.43
4245,2012-03-31,JFK,7,6,4,4,2,1,89,83,76,1016,1013,1011,16,12,3,32,17,40.0,8.89,8,Rain,56,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,3242,0,3,2012,1,84.43
4246,2012-03-31,SFO,16,12,9,11,8,4,100,77,53,1018,1011,1007,16,13,1,58,30,76.0,16.51,7,Rain,205,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,3242,0,3,2012,1,84.43
4247,2012-03-31,CLT,25,21,16,17,16,13,100,75,50,1012,1009,1007,16,12,3,14,8,23.0,7.11,7,Rain,243,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,3242,0,3,2012,1,84.43
4248,2012-03-31,LAS,30,23,15,3,-1,-5,42,28,14,1009,1005,1001,16,16,16,48,30,63.0,0.00,1,,208,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,3242,0,3,2012,1,84.43
4249,2012-03-31,PHX,34,26,17,3,0,-4,34,22,10,1012,1009,1006,16,16,16,34,13,42.0,0.00,1,,140,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,3242,0,3,2012,1,84.43
4250,2012-03-31,IAH,30,24,19,20,19,17,90,75,53,1014,1011,1010,16,16,14,21,8,,0.00,4,,172,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,3242,0,3,2012,1,84.43
